,name,stad,citizen,religious,experience,sweden,poland,iraq,somalia,woman,skilledjob,invited,city1,city2,city3,city4,city5,city6,city7,immigrant,time
706,Mateusz Nowak,Stockholm,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.153107844
707,Zainab Hadad,Stockholm,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0.151589675
708,Fatima Mohammed,Stockholm,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.150320803
709,Zainab Hadad,Stockholm,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.149244483
710,Abdi Mohammed,Stockholm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.148319976
711,Emma Lindberg,Stockholm,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.147517278
712,Ali Hadad,Stockholm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.14721254
713,Zainab Hadad,Stockholm,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.146660597
714,Maria Nowak,Stockholm,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.14616969
715,Filip Lindberg,Stockholm,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.145730224
716,Fatima Mohammed,Stockholm,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.14574402
717,Ali Hadad,Stockholm,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.145640648
718,Maria Nowak,Stockholm,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.145656431
719,Fatima Mohammed,Stockholm,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.145671234
720,Emma Lindberg,Stockholm,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.145685144
721,Zainab Hadad,Stockholm,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.145698241
722,Zainab Hadad,Stockholm,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.13107292
723,Mateusz Nowak,Stockholm,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.132759169
724,Fatima Mohammed,Stockholm,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.124389065
725,Abdi Mohammed,Stockholm,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.125964107
726,Ali Hadad,Stockholm,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.127648616
727,Abdi Mohammed,Stockholm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.129454415
728,Mateusz Nowak,Stockholm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.119710532
729,Sarah Amari,Stockholm,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.121348485
730,Ahmed Amari,Stockholm,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.123118656
731,Awa Zakaria,Stockholm,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.125037727
732,Ahmed Amari,Stockholm,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.095231095
733,Khalid Zakaria,Stockholm,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.094545305
734,Malin Svensson,Stockholm,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.093896854
735,Khalid Zakaria,Stockholm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.093282775
736,Sarah Amari,Stockholm,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.092700404
737,Antoni Kowalski,Stockholm,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.092329412
738,Julia Kowalski,Stockholm,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.091972942
739,Julia Kowalski,Stockholm,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.091630155
740,Awa Zakaria,Stockholm,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.091300279
741,Khalid Zakaria,Stockholm,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.058058532
742,Malin Svensson,Stockholm,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.056783774
743,Antoni Kowalski,Stockholm,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.055445126
744,Erik Svensson,Stockholm,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.054393841
745,Erik Svensson,Stockholm,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.053403261
746,Julia Kowalski,Stockholm,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.053590984
747,Awa Zakaria,Stockholm,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.053749683
748,Ahmed Amari,Stockholm,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.053885605
749,Khalid Zakaria,Stockholm,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.054003326
750,Ahmed Amari,Stockholm,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.054106273
751,Antoni Kowalski,Stockholm,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.054197062
752,Ahmed Amari,Stockholm,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.117488736
753,Julia Kowalski,Stockholm,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.117423791
754,Sarah Amari,Stockholm,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.117365783
755,Antoni Kowalski,Stockholm,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.117313657
756,Awa Zakaria,Stockholm,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.117266562
757,Julia Kowalski,Stockholm,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.117223803
758,Julia Kowalski,Stockholm,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.107406487
759,Khalid Zakaria,Stockholm,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.10835235
760,Antoni Kowalski,Stockholm,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.109213964
761,Erik Svensson,Stockholm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.110002103
762,Antoni Kowalski,Stockholm,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.110725783
763,Sarah Amari,Stockholm,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.1113926
764,Awa Zakaria,Stockholm,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.102141455
765,Sarah Amari,Stockholm,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.102141455
766,Khalid Zakaria,Stockholm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.102141455
767,Malin Svensson,Stockholm,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.102141455
768,Ahmed Amari,Stockholm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.102141455
769,Sarah Amari,Stockholm,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0.102141455
770,Julia Kowalski,Stockholm,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0.102141455
771,Erik Svensson,Stockholm,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1038125
772,Awa Zakaria,Stockholm,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.104664503
773,Ahmed Amari,Stockholm,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.105570673
774,Julia Kowalski,Stockholm,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.106536345
775,Awa Zakaria,Stockholm,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.107567578
776,Malin Svensson,Stockholm,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.108671285
777,Sarah Amari,Stockholm,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.109855383
778,Sarah Amari,LKPGNKPG,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3.36562871528806e-10
779,Ahmed Amari,LKPGNKPG,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.078538229
780,Awa Zakaria,LKPGNKPG,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.078745465
781,Ahmed Amari,LKPGNKPG,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.07896151
782,Khalid Zakaria,LKPGNKPG,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.128758177
783,Malin Svensson,LKPGNKPG,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.129922158
784,Khalid Zakaria,LKPGNKPG,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.088883372
785,Sarah Amari,LKPGNKPG,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.089031565
786,Antoni Kowalski,LKPGNKPG,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.088648081
787,Julia Kowalski,LKPGNKPG,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.088795918
788,Julia Kowalski,LKPGNKPG,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.166589298
789,Awa Zakaria,LKPGNKPG,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.088942047
790,Khalid Zakaria,LKPGNKPG,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.149833308
791,Malin Svensson,LKPGNKPG,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.161418757
792,Antoni Kowalski,LKPGNKPG,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.157784239
793,Erik Svensson,LKPGNKPG,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.135531312
794,Erik Svensson,LKPGNKPG,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.113067706
795,Julia Kowalski,LKPGNKPG,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0.113067706
796,Awa Zakaria,LKPGNKPG,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.113067706
797,Ahmed Amari,LKPGNKPG,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.159434635
798,Khalid Zakaria,LKPGNKPG,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.092387699
799,Ahmed Amari,LKPGNKPG,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.159949694
800,Antoni Kowalski,LKPGNKPG,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.158892927
801,Ahmed Amari,LKPGNKPG,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.183382091
802,Julia Kowalski,LKPGNKPG,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0.179642288
803,Sarah Amari,LKPGNKPG,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.16285746
804,Antoni Kowalski,LKPGNKPG,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.188351891
805,Awa Zakaria,LKPGNKPG,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.1886369
806,Julia Kowalski,LKPGNKPG,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.076974707
807,Julia Kowalski,LKPGNKPG,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.076961986
808,Khalid Zakaria,LKPGNKPG,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.076950855
809,Antoni Kowalski,LKPGNKPG,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.095202778
810,Erik Svensson,LKPGNKPG,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.209108423
811,Antoni Kowalski,LKPGNKPG,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.207334152
812,Sarah Amari,LKPGNKPG,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.207332321
813,Awa Zakaria,LKPGNKPG,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.111553019
814,Sarah Amari,LKPGNKPG,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.111610299
815,Khalid Zakaria,LKPGNKPG,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.111665264
816,Malin Svensson,LKPGNKPG,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.155013657
817,Ahmed Amari,LKPGNKPG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.151093632
818,Sarah Amari,LKPGNKPG,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0.147385455
819,Julia Kowalski,LKPGNKPG,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.112554383
820,Erik Svensson,LKPGNKPG,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.112903121
821,Awa Zakaria,LKPGNKPG,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.049384152
822,Ahmed Amari,LKPGNKPG,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.049484364
823,Julia Kowalski,LKPGNKPG,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.122824161
824,Awa Zakaria,LKPGNKPG,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.122824161
825,Malin Svensson,LKPGNKPG,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.122824161
826,Sarah Amari,LKPGNKPG,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0.122824161
827,Sarah Amari,LKPGNKPG,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.122824161
828,Antoni Kowalski,LKPGNKPG,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.070010289
829,Awa Zakaria,LKPGNKPG,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0.070010289
830,Khalid Zakaria,LKPGNKPG,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.070010289
831,Ahmed Amari,LKPGNKPG,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.070010289
832,Khalid Zakaria,LKPGNKPG,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.008849733
833,Antoni Kowalski,LKPGNKPG,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.008849733
834,Sarah Amari,Orebro,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.129197653
835,Ahmed Amari,Orebro,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.129101819
836,Awa Zakaria,Orebro,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.129027559
837,Ahmed Amari,Orebro,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.128968325
838,Khalid Zakaria,Orebro,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.128919976
839,Malin Svensson,Orebro,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.128879763
840,Khalid Zakaria,Orebro,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.127673803
841,Sarah Amari,Orebro,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.125071017
842,Antoni Kowalski,Orebro,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.089086498
843,Julia Kowalski,Orebro,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.167150799
844,Julia Kowalski,Orebro,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.153275152
845,Awa Zakaria,Orebro,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.149022262
846,Khalid Zakaria,Orebro,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.156947635
847,Malin Svensson,Orebro,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.075457515
848,Antoni Kowalski,Orebro,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.074571176
849,Erik Svensson,Orebro,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.068668672
850,Erik Svensson,Orebro,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.154418785
851,Julia Kowalski,Orebro,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.113067706
852,Awa Zakaria,Orebro,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.113067706
853,Ahmed Amari,Orebro,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.092402267
854,Khalid Zakaria,Orebro,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.097929095
855,Ahmed Amari,Orebro,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10027205
856,Antoni Kowalski,Orebro,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.157900549
857,Ahmed Amari,Orebro,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.156966851
858,Julia Kowalski,Orebro,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.156086776
859,Sarah Amari,Orebro,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.155255835
860,Antoni Kowalski,Orebro,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.143579197
861,Awa Zakaria,Orebro,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.207330473
862,Julia Kowalski,Orebro,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.207286235
863,Julia Kowalski,Orebro,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.207284175
864,Khalid Zakaria,Orebro,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.111718054
865,Antoni Kowalski,Orebro,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.111768794
866,Erik Svensson,Orebro,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.168417422
867,Antoni Kowalski,Orebro,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.16282889
868,Sarah Amari,Orebro,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.157823206
869,Awa Zakaria,Orebro,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.113278134
870,Sarah Amari,Orebro,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.110460203
871,Khalid Zakaria,Orebro,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.060035501
872,Malin Svensson,Orebro,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.122824161
873,Ahmed Amari,Orebro,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.122824161
874,Sarah Amari,Orebro,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.070010289
875,Julia Kowalski,Orebro,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.074194928
876,Erik Svensson,Orebro,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.074194928
877,Sarah Amari,Vasteras,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.12556678
878,Ahmed Amari,Vasteras,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.126178076
879,Awa Zakaria,Vasteras,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.126950616
880,Ahmed Amari,Vasteras,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.127957894
881,Khalid Zakaria,Vasteras,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.12932606
882,Malin Svensson,Vasteras,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.131446159
883,Khalid Zakaria,Vasteras,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.133636929
884,Sarah Amari,Vasteras,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.151293584
885,Antoni Kowalski,Vasteras,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.113067706
886,Julia Kowalski,Vasteras,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.113067706
887,Julia Kowalski,Vasteras,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.100715914
888,Awa Zakaria,Vasteras,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.074113915
889,Khalid Zakaria,Vasteras,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.101192133
890,Malin Svensson,Vasteras,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.137706349
891,Antoni Kowalski,Vasteras,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.092416911
892,Erik Svensson,Vasteras,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.176152537
893,Erik Svensson,Vasteras,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.172888572
894,Julia Kowalski,Vasteras,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.169829166
895,Awa Zakaria,Vasteras,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.166955673
896,Ahmed Amari,Vasteras,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.246139986
897,Khalid Zakaria,Vasteras,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.122394366
898,Ahmed Amari,Vasteras,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0.122905105
899,Antoni Kowalski,Vasteras,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.207282097
900,Ahmed Amari,Vasteras,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0.207280001
901,Julia Kowalski,Vasteras,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.111775544
902,Sarah Amari,Vasteras,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.11200376
903,Antoni Kowalski,Vasteras,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.153313708
904,Awa Zakaria,Vasteras,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.128816599
905,Julia Kowalski,Vasteras,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.116468359
906,Julia Kowalski,Vasteras,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0.121485876
907,Khalid Zakaria,Vasteras,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.125566429
908,Antoni Kowalski,Vasteras,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.059506284
909,Erik Svensson,Vasteras,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.059035093
910,Antoni Kowalski,Vasteras,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.058612881
911,Sarah Amari,Vasteras,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.074194928
912,Awa Zakaria,Vasteras,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.074194928
913,Sarah Amari,Vasteras,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.008849733
914,Sarah Amari,Uppsala,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.16704616
915,Ahmed Amari,Uppsala,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.16704616
916,Awa Zakaria,Uppsala,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.16704616
917,Ahmed Amari,Uppsala,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.16704616
918,Khalid Zakaria,Uppsala,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.16704616
919,Malin Svensson,Uppsala,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.16704616
920,Khalid Zakaria,Uppsala,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.134741679
921,Sarah Amari,Uppsala,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.137058978
922,Antoni Kowalski,Uppsala,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.139457377
923,Julia Kowalski,Uppsala,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.141941211
924,Julia Kowalski,Uppsala,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.144515127
925,Awa Zakaria,Uppsala,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.128673484
926,Khalid Zakaria,Uppsala,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.089229299
927,Malin Svensson,Uppsala,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.131094616
928,Antoni Kowalski,Uppsala,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.089370479
929,Erik Svensson,Uppsala,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.089510064
930,Erik Svensson,Uppsala,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.160874743
931,Julia Kowalski,Uppsala,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.165083907
932,Awa Zakaria,Uppsala,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.150552602
933,Ahmed Amari,Uppsala,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0805749
934,Khalid Zakaria,Uppsala,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.154688108
935,Ahmed Amari,Uppsala,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0.081049873
936,Antoni Kowalski,Uppsala,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.081538268
937,Ahmed Amari,Uppsala,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.082421549
938,Julia Kowalski,Uppsala,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.067912665
